"id"	"station"	"year"	"month"	"max temp"	"min temp"	"air frost days"	"rain"	"sun hours"	
34209	36	1982	6	13.4	8.3	0	13.8	149.4	
34210	36	1982	7	16.7	10.3	0	49.4	167.4	
34211	36	1982	8	16	9.9	0	73.3	130.4	
34212	36	1982	9	14.1	7.9	0	102.9	99.5	
34213	36	1982	10	11.6	7.4	0	70.9	72.7	
34214	36	1982	11	8.3	2.8	6	117.4	47.3	
34215	36	1982	12	5.9	0.5	13	115.8	26.7	
34216	36	1983	1	7	1.8	9	104.3	25.2	
34217	36	1983	2	4.7	-0.6	12	47.6	59.7	
34218	36	1983	3	8.3	2.7	6	71.9	69.4	
34219	36	1983	4	7.6	1.3	10	41.5	110.6	
34220	36	1983	5	9.8	5.2	1	34.1	94.5	
34221	36	1983	6	13.5	7.7	0	51.4	167.2	
34222	36	1983	7	16.7	9.8	0	23.7	165.1	
34223	36	1983	8	16.7	10.4	0	24.9	122.3	
34224	36	1983	9	13.4	8.5	0	88.1	77.5	
34225	36	1983	10	11.6	5.5	1	92.6	78	
34226	36	1983	11	8.9	4.4	4	31.7	26	
34227	36	1983	12	8	2.6	6	114.8	15.6	
34228	36	1984	1	3.9	-1.9	19	136.9	37.5	
34229	36	1984	2	6.5	1.9	7	58.8	45.8	
34230	36	1984	3	6.5	2	4	56.2	72.5	
34231	36	1984	4	9.3	3.1	1	47.6	154.2	
34232	36	1984	5	11.2	4.2	0	11.8	177.4	
34233	36	1984	6	14.3	8.3	0	50.9	106	
34234	36	1984	7	16.3	10.3	0	34.9	91.5	
34235	36	1984	8	17.4	10.1	0	16.9	173.3	
34236	36	1984	9	13.2	7.7	0	99	90	
34237	36	1984	10	12	5.3	1	176.1	114.8	
34238	36	1984	11	9.3	5.1	2	137.3	36.5	
34239	36	1984	12	7.8	3	5	85.9	40.6	
34240	36	1985	1	4.4	-1	15	83.2	33.3	
34241	36	1985	2	6.4	1.1	5	30.4	84.4	
34242	36	1985	3	6.3	1	10	76.9	108.3	
34243	36	1985	4	9.1	3	4	87.7	120.2	
34244	36	1985	5	11	5.3	1	76.2	163.5	
34245	36	1985	6	13	6.7	0	88.5	190.6	
34246	36	1985	7	15.5	10.3	0	90.8	115.8	
34247	36	1985	8	14.7	9.8	0	127	141.2	
34248	36	1985	9	13.4	7.8	0	98	124.3	
34249	36	1985	10	12.6	6.9	0	20.3	132.7	
34250	36	1985	11	6	0.3	13	140.2	39	
34251	36	1985	12	6.6	1.1	7	81.3	41.3	
34252	36	1986	1	5	0.5	13	77.6	30.5	
34253	36	1986	2	3.8	-1.4	15	21.5	93.8	
34254	36	1986	3	7.5	1.8	4	57.2	137.3	
34255	36	1986	4	7.5	1.3	8	42.6	127.3	
34256	36	1986	5	12.2	6.1	1	62.7	193.5	
34257	36	1986	6	13.8	7.9	0	43.5	178.7	
34258	36	1986	7	15.6	9.7	0	66.8	141.9	
34259	36	1986	8	13.5	7.9	0	72.8	150.8	
34260	36	1986	9	13.1	6.2	0	67.8	106	
34261	36	1986	10	11.8	6.6	1	66	110.6	
34262	36	1986	11	9.1	3.3	3	41.5	52.3	
34263	36	1986	12	6.2	1.3	9	114.6	26.7	
34264	36	1987	1	4.8	0.4	12	50	29.4	
34265	36	1987	2	5.3	0.1	12	67.4	61.6	
34266	36	1987	3	5.9	0.6	12	117.1	119.8	
34267	36	1987	4	10.9	4.2	3	42.1	123.8	
34268	36	1987	5	10.8	4.9	1	41.8	143.3	
34269	36	1987	6	12.6	5.5	0	31.8	165.3	
34270	36	1987	7	14.8	9.9	0	99.4	87.4	
34271	36	1987	8	15	9.6	0	54.2	114.9	
34272	36	1987	9	14	8.1	0	62.5	148.2	
34273	36	1987	10	10.9	5.8	1	114.1	86.8	
34274	36	1987	11	8.4	3.4	4	69.4	50.8	
34275	36	1987	12	7.7	2	10	58.2	43.2	
34276	36	1988	1	6.2	1.3	14	86.4	59	
34277	36	1988	2	6.4	1.4	8	60.1	74.6	
34278	36	1988	3	7	1.1	12	79.7	122.1	
34279	36	1988	4	9.3	3.2	5	49.8	140.5	
34280	36	1988	5	11.4	6.3	0	54.9	213.9	
34281	36	1988	6	14.4	8.7	0	12.5	149.2	
34282	36	1988	7	15.3	10	0	86.7	144.7	
34283	36	1988	8	15.6	10	0	91	110.2	
34284	36	1988	9	14.9	8.9	0	62.7	123.5	
34285	36	1988	10	11.4	6.6	0	102	62.4	
34286	36	1988	11	8.6	3.3	3	76.5	63.3	
34287	36	1988	12	8.9	3.9	1	67.4	22.9	
34288	36	1989	1	9.4	3.8	2	24.5	73.1	
34289	36	1989	2	7.2	1	8	86	88.6	
34290	36	1989	3	8.3	1.6	8	42.5	137.4	
34291	36	1989	4	8.3	2.5	6	50	123.3	
34292	36	1989	5	12.5	5.5	0	33.6	232	
34293	36	1989	6	14.3	6.9	1	30.9	205.1	
34294	36	1989	7	16.9	10.1	0	57.1	158	
34295	36	1989	8	16	9.5	0	65.5	130.8	
34296	36	1989	9	14.5	7.7	1	47.1	137.2	
34297	36	1989	10	11.8	6.5	0	74.2	84.7	
34298	36	1989	11	8.7	4.3	3	43.2	83.4	
34299	36	1989	12	6.6	0.9	13	49.4	39.6	
34300	36	1990	1	7.6	2.1	6	39.5	60.8	
34301	36	1990	2	7.5	2.1	4	115.1	79.9	
34302	36	1990	3	9.5	3	4	70.4	91.5	
34303	36	1990	4	9.9	2.7	5	53.8	188.2	
34304	36	1990	5	12.2	6.1	0	25.6	203.4	
34305	36	1990	6	13.6	8.5	0	69.8	103.3	
34306	36	1990	7	16.2	9.6	0	44.5	214	
34307	36	1990	8	17.1	10.9	0	83.2	148.7	
34308	36	1990	9	13.7	7	0	95.2	106.2	
34309	36	1990	10	12	7.2	2	71.3	96.3	
34310	36	1990	11	8.3	3.7	2	89.1	55.1	
34311	36	1990	12	6.7	1.8	7	76.7	29.4	
34312	36	1991	1	5.8	0.5	12	44.7	77.8	
34313	36	1991	2	5.1	0.5	7	44.8	54.3	
34314	36	1991	3	8.9	3.4	1	89.2	93.5	
34315	36	1991	4	9.5	3.9	2	24	174.7	
34316	36	1991	5	11.7	5.8	0	49.6	151.7	
34317	36	1991	6	12.2	5.9	1	74.1	167.4	
34318	36	1991	7	16	10.9	0	63.8	102.7	
34319	36	1991	8	17.8	10.7	0	35.1	164.1	
34320	36	1991	9	14.4	7.5	2	44.8	150.4	
34321	36	1991	10	11.2	6.5	0	72.1	54.5	
34322	36	1991	11	8.6	3.1	4	128	42.9	
34323	36	1991	12	7.6	2	4	51.2	21	
34324	36	1992	1	7.5	2	7	46.8	39.8	
34325	36	1992	2	7.7	2.1	6	64.3	61.5	
34326	36	1992	3	7.7	1.9	5	87.5	63.6	
34327	36	1992	4	9.4	3.9	1	61.7	104.2	
34328	36	1992	5	12.6	6.1	2	43.7	234.3	
34329	36	1992	6	15.1	8.6	0	41	152.5	
34330	36	1992	7	15.7	10	0	65.2	115.2	
34331	36	1992	8	15.1	9.6	0	151.2	133.9	
34332	36	1992	9	13.5	8.4	0	96.1	89.6	
34333	36	1992	10	9.7	3.9	3	97.3	74.9	
34334	36	1992	11	8.3	2.5	6	79.8	51.1	
34335	36	1992	12	5.9	0.6	11	49.6	46.4	
34336	36	1993	1	6	0.9	10	93.7	35.4	
34337	36	1993	2	7.9	3.5	3	31.2	40.4	
34338	36	1993	3	8.2	2.7	4	56.5	113.4	
34339	36	1993	4	9.1	3.8	3	34.2	99.6	
34340	36	1993	5	10.4	5	2	65.8	115.2	
34341	36	1993	6	13	7.7	0	44.8	"---"	
34342	36	1993	7	14	8.5	0	85.8	"---"	
34343	36	1993	8	14.5	8.7	0	63.6	110.5	
34344	36	1993	9	13	7.8	1	31.1	129.1	
34345	36	1993	10	9.3	5.2	3	84.6	49.2	
34346	36	1993	11	7.6	3	6	41.4	66.5	
34347	36	1993	12	4.7	-0.3	15	75	"---"	
34348	36	1994	1	5.3	0.8	11	82.9	"---"	
34349	36	1994	2	4.5	1.2	6	30.4	"---"	
34350	36	1994	3	7	1.1	6	70.5	"---"	
34351	36	1994	4	9.3	2.6	7	47.4	"---"	
34352	36	1994	5	11.3	3.8	2	19.6	"---"	
34353	36	1994	6	15	7.4	0	45.6	"---"	
34354	36	1994	7	16.2	10.5	0	47	"---"	
34355	36	1994	8	15.5	9.7	0	53	"---"	
34356	36	1994	9	13.7	7.2	0	86.4	"---"	
34357	36	1994	10	10.9	5.2	1	61	"---"	
34358	36	1994	11	10.2	5.8	2	95	"---"	
34359	36	1994	12	6.8	1.9	7	62.6	"---"	
34360	36	1995	1	5.5	0.2	11	98	"---"	
34361	36	1995	2	6.2	0.2	13	73.6	"---"	
34362	36	1995	3	6.5	0.3	14	67.2	"---"	
34363	36	1995	4	9.1	3	5	74.4	"---"	
34364	36	1995	5	11.2	4.7	4	73.8	"---"	
34365	36	1995	6	14.1	7.2	0	49.4	"---"	
34366	36	1995	7	16.6	9.7	0	46.9	"---"	
34367	36	1995	8	18.4	10.3	0	16.8	"---"	
34368	36	1995	9	13.8	8.6	1	160.4	"---"	
34369	36	1995	10	13.1	7.4	0	59.6	"---"	
34370	36	1995	11	9.5	4.4	2	69.6	"---"	
34371	36	1995	12	4.9	-0.3	12	38.3	"---"	
34372	36	1996	1	6.4	4.1	1	22.6	"---"	
34373	36	1996	2	5.4	0.4	11	106.8	"---"	
34374	36	1996	3	5.7	2.1	4	63.6	"---"	
34375	36	1996	4	9.6	4.2	1	58.2	"---"	
34376	36	1996	5	10.2	3.4	2	69.4	"---"	
34377	36	1996	6	14.6	8.4	0	27.6	"---"	
34378	36	1996	7	16	8.7	0	33	"---"	
34379	36	1996	8	16.5	10.9	0	29.9	"---"	
34380	36	1996	9	14.5	"---"	"---"	35.6	"---"	
34381	36	1996	10	12.1	6.8	0	114.2	"---"	
34382	36	1996	11	6.7	0.7	14	164.4	"---"	
34383	36	1996	12	5.4	0.8	11	98	"---"	
34384	36	1997	1	5.9	0.6	13	35.8	"---"	
34385	36	1997	2	7.2	1.1	6	102.2	"---"	
34386	36	1997	3	9.4	3.2	2	93.6	"---"	
34387	36	1997	4	10.4	3.7	6	60.6	"---"	
34388	36	1997	5	10.8	5.4	2	81.4	"---"	
34389	36	1997	6	13.1	7.8	0	78	"---"	
34390	36	1997	7	16.8	10.4	0	42.8	"---"	
34391	36	1997	8	18.1	11.8	0	38.6	"---"	
34392	36	1997	9	14.9	7.7	0	49	"---"	
34393	36	1997	10	11.8	5.9	0	32.8	"---"	
34394	36	1997	11	9.8	6.6	0	81	"---"	
34395	36	1997	12	7.7	3.2	6	71.8	"---"	
34396	36	1998	1	6.6	2.1	9	101.8	"---"	
34397	36	1998	2	"---"	"---"	"---"	87.9	"---"	
34398	36	1998	3	8.6	1.8	9	85.8	"---"	
34399	36	1998	4	8.4	3.2	5	51.6	"---"	
34400	36	1998	5	12.2	5.6	1	29.6	"---"	
34401	36	1998	6	13	6.6	0	61.8	"---"	
34402	36	1998	7	14.9	9.5	0	121	"---"	
34403	36	1998	8	15.3	9.7	0	64.2	"---"	
34404	36	1998	9	14.5	9.8	1	87	"---"	
34405	36	1998	10	10.3	5	1	167.9	"---"	
34406	36	1998	11	8	2.5	6	106.3	"---"	
34407	36	1998	12	7.4	2.1	7	67.6	"---"	
34408	36	1999	1	5.6	1.3	9	80.2	"---"	
34409	36	1999	2	5.4	0	12	90.8	"---"	
34410	36	1999	3	8.4	2.4	7	47.4	"---"	
34411	36	1999	4	9.9	4	7	59.6	"---"	
34412	36	1999	5	11.5	6.4	0	64.7	"---"	
34413	36	1999	6	13.6	7.7	0	93	"---"	
34414	36	1999	7	16.4	10	0	30.2	"---"	
34415	36	1999	8	15.9	9.4	0	57.6	"---"	
34416	36	1999	9	15.4	10	0	80	"---"	
34417	36	1999	10	12	7.4	0	78.4	"---"	
34418	36	1999	11	9.3	4	3	70.6	"---"	
34419	36	1999	12	5.2	0.1	13	117	"---"	
34420	36	2000	1	6.9	1.9	2	71	"---"	
34421	36	2000	2	6.7	1.1	9	66.4	"---"	
34422	36	2000	3	8.8	2.4	7	73.4	"---"	
34423	36	2000	4	8.4	2.9	6	86.6	"---"	
34424	36	2000	5	12.1	5.3	0	47.2	"---"	
34425	36	2000	6	13.7	6.9	0	48.4	"---"	
34426	36	2000	7	14.5	9.1	0	26.2	"---"	
34427	36	2000	8	16.3	9.7	0	64.6	"---"	
34428	36	2000	9	14.6	9.9	0	60	"---"	
34429	36	2000	10	12.1	6.7	0	93.8	"---"	
34430	36	2000	11	8.2	2.5	2	113.3	"---"	
34431	36	2000	12	6.7	3.3	5	97.3	"---"	
34432	36	2001	1	5.5	0.3	13	27.2	"---"	
34433	36	2001	2	5.2	-0.4	15	78.8	"---"	
34434	36	2001	3	6.4	0.3	12	38.4	"---"	
34435	36	2001	4	9.4	2.9	3	33.1	"---"	
34436	36	2001	5	12.9	5.7	1	42.4	"---"	
34437	36	2001	6	13.4	7.4	0	51.4	"---"	
34438	36	2001	7	15.7	9.8	0	81.4	"---"	
34439	36	2001	8	16.5	9.9	0	102.2	"---"	
34440	36	2001	9	13.2	8.4	0	105.8	"---"	
34441	36	2001	10	13.3	9.5	0	129.8	"---"	
34442	36	2001	11	9	3.2	0	88.4	"---"	
34443	36	2001	12	6.1	0.8	13	94	"---"	
34444	36	2002	1	7.6	2.9	4	84.2	"---"	
34445	36	2002	2	6.3	0.4	10	117	"---"	
34446	36	2002	3	8.5	2.4	4	54.4	"---"	
34447	36	2002	4	10.8	4.7	3	42.6	"---"	
34448	36	2002	5	12.9	6.2	0	25.4	"---"	
34449	36	2002	6	15.2	8.8	0	62	"---"	
34450	36	2002	7	16.1	9.7	0	104.6	"---"	
34451	36	2002	8	16.6	10.9	0	34.9	"---"	
34452	36	2002	9	15.4	9.1	0	29.6	"---"	
34453	36	2002	10	10.6	5	2	117.8	"---"	
34454	36	2002	11	9.3	5.6	3	107	"---"	
34455	36	2002	12	7.1	3.9	4	64.4	"---"	
34456	36	2003	1	6.5	1.3	8	103.2	"---"	
34457	36	2003	2	6.4	1.6	9	31.4	"---"	
34458	36	2003	3	10	3.2	5	30.6	"---"	
34459	36	2003	4	10.7	5.7	0	50.6	"---"	
34460	36	2003	5	12.9	6.2	1	78.6	"---"	
34461	36	2003	6	16.4	10.1	0	73.8	"---"	
34462	36	2003	7	18	12	0	36	"---"	
34463	36	2003	8	18.1	10.8	0	29.4	"---"	
34464	36	2003	9	15.9	8.6	0	55.2	"---"	
34465	36	2003	10	10.9	4.2	3	95.6	"---"	
34466	36	2003	11	9.9	4.6	2	62.8	"---"	
34467	36	2003	12	7	1.2	11	94.6	"---"	
34468	36	2004	1	6	1.2	10	96	"---"	
34469	36	2004	2	6.8	0.3	14	48.6	"---"	
34470	36	2004	3	8.9	3	2	36.6	"---"	
34471	36	2004	4	10.8	5.1	0	64.4	"---"	
34472	36	2004	5	13	6.2	1	26.6	"---"	
34473	36	2004	6	14.8	8.9	0	87.6	"---"	
34474	36	2004	7	16.1	9.7	0	48.8	"---"	
34475	36	2004	8	16.1	11	0	58.4	"---"	
34476	36	2004	9	15.2	8.1	0	66.4	"---"	
34477	36	2004	10	11.6	6.5	0	111.2	"---"	
34478	36	2004	11	9.2	3.6	4	80.2	"---"	
34479	36	2004	12	7.9	1.8	9	54.8	"---"	
34480	36	2005	1	7.2	2	8	96.4	"---"	
34481	36	2005	2	6.2	1.1	11	65	"---"	
34482	36	2005	3	8.5	3.1	5	58.2	"---"	
34483	36	2005	4	10.3	4.4	2	36.6	"---"	
34484	36	2005	5	11.7	4.5	2	57.6	"---"	
34485	36	2005	6	15	8.6	0	79.8	"---"	
34486	36	2005	7	15.8	10.2	0	40.4	"---"	
34487	36	2005	8	16	10	0	81.8	"---"	
34488	36	2005	9	15.2	9.1	0	50.2	"---"	
34489	36	2005	10	13	7.8	1	80.6	"---"	
34490	36	2005	11	8.9	2.9	6	92.2	"---"	
34491	36	2005	12	7.9	3.6	4	67.8	"---"	
34492	36	2006	1	7.3	2.2	7	22.6	"---"	
34493	36	2006	2	6.8	1.7	10	30.6	"---"	
34494	36	2006	3	5.6	0.7	10	56.2	"---"	
34495	36	2006	4	9.6	2.4	4	56.1	"---"	
34496	36	2006	5	11.8	4.7	3	53.2	"---"	
34497	36	2006	6	15.2	8.8	0	37.6	"---"	
34498	36	2006	7	18.5	11.4	0	37.8	"---"	
34499	36	2006	8	16	11.2	0	83.4	"---"	
34500	36	2006	9	16.4	10.8	0	63.2	"---"	
34501	36	2006	10	12.9	8.1	0	234.6	"---"	
34502	36	2006	11	9.5	4.4	0	95.6	"---"	
34503	36	2006	12	7.8	2.2	6	58.4	"---"	
34504	36	2007	1	7.5	2.2	2	76.4	"---"	
34505	36	2007	2	7.5	2.8	5	87.2	"---"	
34506	36	2007	3	9	3.4	5	50.6	"---"	
34507	36	2007	4	12.9	5.6	1	36.8	"---"	
34508	36	2007	5	12	5.4	3	67.8	"---"	
34509	36	2007	6	13.2	8.6	0	29.6	"---"	
34510	36	2007	7	14.9	9.6	0	93.6	"---"	
34511	36	2007	8	15.4	9.6	0	89.8	"---"	
34512	36	2007	9	14.1	7.7	0	51.4	"---"	
34513	36	2007	10	13	7.4	0	32.4	"---"	
34514	36	2007	11	8.7	3.9	1	106.8	"---"	
34515	36	2007	12	7.3	1.8	9	62	"---"	
34516	36	2008	1	6.9	1	7	117.8	"---"	
34517	36	2008	2	8.5	1.3	9	37	"---"	
34518	36	2008	3	7.3	0.9	9	58.4	"---"	
34519	36	2008	4	9.4	3.9	2	58.8	"---"	
34520	36	2008	5	12.8	7	1	9.2	"---"	
34521	36	2008	6	14.6	8.4	0	67	"---"	
34522	36	2008	7	15.9	10.8	0	29.8	"---"	
34523	36	2008	8	16.4	11	0	58.6	"---"	
34524	36	2008	9	14.9	9.7	0	67	"---"	
34525	36	2008	10	11.3	4.8	2	89	"---"	
34526	36	2008	11	8.5	3.4	7	53.2	"---"	
34527	36	2008	12	6.9	1.4	11	73.4	"---"	
34528	36	2009	1	6.6	2	8	36.6	"---"	
34529	36	2009	2	6.5	1.2	9	71.2	"---"	
34530	36	2009	3	8.8	2.6	4	75.8	"---"	
34531	36	2009	4	10.9	5.3	1	34.2	"---"	
34532	36	2009	5	12.9	6.2	0	52.2	"---"	
34533	36	2009	6	14.1	7.5	0	45.3	"---"	
34534	36	2009	7	16.7	10.8	0	104.8	"---"	
34535	36	2009	8	16.8	11.1	0	89.8	"---"	
34536	36	2009	9	15.6	9.5	0	93.6	"---"	
34537	36	2009	10	12.2	7.1	1	126.8	"---"	
34538	36	2009	11	9.5	4.6	0	127.6	"---"	
34539	36	2009	12	6.2	0.5	16	63.4	"---"	
34540	36	2010	1	4.7	0.5	11	49.9	"---"	
34541	36	2010	2	4.9	-1	17	73	"---"	
34542	36	2010	3	8.4	2.1	8	53.4	"---"	
34543	36	2010	4	10.4	3.6	2	43.2	"---"	
34544	36	2010	5	11.5	4.4	2	54.2	"---"	
34545	36	2010	6	14.8	9.1	0	25.6	"---"	
34546	36	2010	7	16.2	10.4	0	88.2	"---"	
34547	36	2010	8	15.8	9.9	0	65.4	"---"	
34548	36	2010	9	13.8	8.7	0	82.6	"---"	
34549	36	2010	10	11.4	7.1	0	48.8	"---"	
34550	36	2010	11	6.8	1.3	9	67.8	"---"	
34551	36	2010	12	3.5	-2.9	21	58.4	"---"	
34552	36	2011	1	5.8	1	9	67.8	"---"	
34553	36	2011	2	7	2.8	3	51.8	"---"	
34554	36	2011	3	8.4	2.4	7	50	"---"	
34555	36	2011	4	12.7	5.9	0	28.4	"---"	
34556	36	2011	5	12.6	6.4	0	86.6	"---"	
34557	36	2011	6	14.7	7.7	0	53.6	"---"	
34558	36	2011	7	15.2	9.7	0	22.8	"---"	
34559	36	2011	8	15.1	9.7	0	180.2	"---"	
34560	36	2011	9	15.2	9.7	0	59.2	"---"	
34561	36	2011	10	12.5	7.7	0	74.2	"---"	
34562	36	2011	11	11.2	7.2	0	39	"---"	
34563	36	2011	12	6.2	0.6	10	95.8	"---"	
34564	36	2012	1	6.3	1.3	7	91.6	"---"	
34565	36	2012	2	8.4	2.8	6	43	"---"	
34566	36	2012	3	11.2	4.6	1	16	"---"	
34567	36	2012	4	8.7	2.5	6	78.2	"---"	
34568	36	2012	5	11.4	4.3	4	26.8	"---"	
34569	36	2012	6	12.5	6.9	0	44.4	"---"	
34570	36	2012	7	14.8	9.2	0	55	"---"	
34571	36	2012	8	16	10.6	0	"62.0*"	"---"	
34572	36	2012	9	14.1	7.7	0	84.4	"---"	
34573	36	2012	10	10.2	3.6	2	95.8	"---"	
34574	36	2012	11	8.2	2.9	4	"62.1*"	"---"	
34575	36	2012	12	5.9	1	11	"124.7*"	"---"	
34576	36	2013	1	6.2	2.5	1	"59.5*"	"---"	
34577	36	2013	2	6.3	0.2	11	48.4	"---"	
34578	36	2013	3	5.4	0.1	12	33.8	"---"	
34579	36	2013	4	9.1	2	6	"37.4*"	"---"	
34580	36	2013	5	11.4	5	1	"50.4*"	"---"	
34581	36	2013	6	14.8	8.6	0	22.6	"---"	
34582	36	2013	7	18.2	11.3	0	"39.8*"	"---"	
34583	36	2013	8	17.2	10.6	0	42.8	"---"	
34584	36	2013	9	15.1	8.7	0	52.8	"---"	
34585	36	2013	10	12.6	8.2	0	85.4	"---"	
34586	36	2013	11	8.5	2.7	7	108.6	"---"	"Provisional"
34587	36	2013	12	8	3.3	2	"59.7*"	"---"	"Provisional"
34588	36	2014	1	6.8	3.7	1	82.8	"---"	"Provisional"
34589	36	2014	2	7.4	2.8	4	78.2	"---"	"Provisional"
34590	37	1964	9	20.5	8.8	0	37.4	"---"	
34591	37	1964	10	13.6	4.2	5	77.8	"---"	
34592	37	1964	11	11.8	4.7	3	45.5	"---"	
34593	37	1964	12	7.7	0.1	17	65.1	"---"	
34594	37	1965	1	7.3	0.8	14	74.6	"---"	
34595	37	1965	2	6.5	0.1	13	3.3	"---"	
34596	37	1965	3	10.8	1.4	12	75.8	"---"	
34597	37	1965	4	13.2	3.5	6	32.4	"---"	
34598	37	1965	5	16.1	7	1	59.7	"---"	
34599	37	1965	6	19	9.2	0	41.6	"---"	
34600	37	1965	7	18.7	10.7	0	155.2	"---"	
34601	37	1965	8	19.9	10.9	0	89.3	"---"	
34602	37	1965	9	16.6	8.2	0	77.3	"---"	
34603	37	1965	10	16	7.3	1	16.8	"---"	
34604	37	1965	11	9.4	2.1	12	88.1	"---"	
34605	37	1965	12	9.7	1.7	8	94.1	"---"	
34606	37	1966	1	6.3	1.2	11	54.2	"---"	
34607	37	1966	2	9.8	4.8	0	100.4	"---"	
34608	37	1966	3	11	2.7	6	19.7	"---"	
34609	37	1966	4	12.1	4.9	1	95	"---"	
34610	37	1966	5	16.3	6.2	0	73.9	"---"	
34611	37	1966	6	20.1	10.4	0	49.1	"---"	
34612	37	1966	7	20.1	10.8	0	54.8	"---"	
34613	37	1966	8	20.1	10.7	0	106.6	"---"	
34614	37	1966	9	19.3	9.4	0	20.5	"---"	
34615	37	1966	10	14.9	6.4	2	126.8	"---"	
34616	37	1966	11	9.1	2.3	6	90.5	"---"	
34617	37	1966	12	10.4	2.6	7	83.7	"---"	
34618	37	1967	1	7.7	1.4	12	67.5	"---"	
34619	37	1967	2	9.8	1.7	11	78.7	"---"	
34620	37	1967	3	11	3.5	4	53.4	"---"	
34621	37	1967	4	12.9	4.1	4	16.8	"---"	
34622	37	1967	5	15.3	6.5	2	131.9	"---"	
34623	37	1967	6	20.1	9.3	0	23.7	"---"	
34624	37	1967	7	21.8	11.8	0	65.2	"---"	
34625	37	1967	8	20.6	11	0	42.3	"---"	
34626	37	1967	9	17.9	10.2	0	86.5	"---"	
34627	37	1967	10	14.8	8.2	0	133.1	"---"	
34628	37	1967	11	9.8	1.7	10	38.3	"---"	
34629	37	1967	12	8.4	1.6	13	53.8	"---"	
34630	37	1968	1	8.5	2.4	9	59.7	"---"	
34631	37	1968	2	5.9	-1.7	19	48	"---"	
34632	37	1968	3	10.8	1.9	10	23.2	"---"	
34633	37	1968	4	12.8	2.6	9	56	"---"	
34634	37	1968	5	15	5.6	0	51.3	"---"	
34635	37	1968	6	19.9	10.3	0	66.2	"---"	
34636	37	1968	7	20.5	10.5	0	89.1	"---"	
34637	37	1968	8	19.9	12	0	48.4	"---"	
34638	37	1968	9	18.5	10.4	0	98.3	"---"	
34639	37	1968	10	16.1	10.2	0	58.8	"---"	
34640	37	1968	11	10.2	4.4	5	55	"---"	
34641	37	1968	12	6.9	0.8	16	61	"---"	
34642	37	1969	1	9.7	3.4	6	74	"---"	
34643	37	1969	2	5.5	-1.1	15	93.9	"---"	
34644	37	1969	3	9	1.1	9	51.6	"---"	
34645	37	1969	4	13.4	3.4	5	36.8	"---"	
34646	37	1969	5	15.7	7.2	1	88.8	"---"	
34647	37	1969	6	19.7	9.1	0	30.4	"---"	
34648	37	1969	7	22.1	11.8	0	81.9	"---"	
34649	37	1969	8	20.6	12.1	0	45.1	"---"	
34650	37	1969	9	18.6	10.2	1	56	"---"	
34651	37	1969	10	17.1	8.6	1	10.4	"---"	
34652	37	1969	11	10.1	2.4	9	118.8	"---"	
34653	37	1969	12	7.3	0.2	15	68.3	"---"	
34654	37	1970	1	8.3	0.8	10	112.1	"---"	
34655	37	1970	2	7.7	0.2	13	54.8	"---"	
34656	37	1970	3	8.6	0.2	13	34.7	"---"	
34657	37	1970	4	11.3	2.7	10	46.3	"---"	
34658	37	1970	5	18	7.3	0	20.1	"---"	
34659	37	1970	6	21.8	10.9	0	42.3	"---"	
34660	37	1970	7	20.2	11.3	0	55.9	"---"	
34661	37	1970	8	20.9	11.2	0	100.1	"---"	
34662	37	1970	9	19.4	10.1	0	65.6	"---"	
34663	37	1970	10	15.2	7	2	17	"---"	
34664	37	1970	11	12.6	5.4	2	140.1	"---"	
34665	37	1970	12	7.5	1.1	15	36.1	"---"	
34666	37	1971	1	8.1	2.2	7	119.8	"---"	
34667	37	1971	2	8.9	0.1	13	27.9	"---"	
34668	37	1971	3	9.1	1.2	10	51.2	"---"	
34669	37	1971	4	12.8	3.8	2	63	"---"	
34670	37	1971	5	17.2	6.3	1	32.7	"---"	
34671	37	1971	6	17.3	8.6	0	112.4	"---"	
34672	37	1971	7	23.4	11.3	0	28	"---"	
34673	37	1971	8	20.2	11.9	0	88.2	"---"	
34674	37	1971	9	20.5	8.5	0	7.9	"---"	
34675	37	1971	10	17.1	7.1	1	49.6	"---"	
34676	37	1971	11	11.2	1	11	67.5	"---"	
34677	37	1971	12	9.5	4.2	4	44.5	"---"	
34678	37	1972	1	7.6	1.7	9	91.5	"---"	
34679	37	1972	2	8.3	2.1	4	108.5	"---"	
34680	37	1972	3	11.9	1.9	7	85.8	"---"	
34681	37	1972	4	13.1	4.2	4	53.5	"---"	
34682	37	1972	5	14.6	6.5	1	57.1	"---"	
34683	37	1972	6	15.8	7.2	0	78.5	"---"	
34684	37	1972	7	20.6	11	0	35.1	"---"	
34685	37	1972	8	20.6	10.3	0	41.4	"---"	
34686	37	1972	9	17.2	7.2	0	28.9	"---"	
34687	37	1972	10	15.1	6.6	4	36.8	"---"	
34688	37	1972	11	10.6	1.9	11	96.3	"---"	
34689	37	1972	12	9.9	2.4	8	125.4	"---"	
34690	37	1973	1	8	1.2	14	36.7	"---"	
34691	37	1973	2	8.5	0.9	11	29.5	"---"	
34692	37	1973	3	11.5	-0.2	19	19.3	"---"	
34693	37	1973	4	12.6	2.7	4	36	"---"	
34694	37	1973	5	16	7.2	1	65.9	"---"	
34695	37	1973	6	19.9	9.5	0	87.9	"---"	
34696	37	1973	7	20	11.3	0	99.4	"---"	
34697	37	1973	8	22.4	11.6	0	64.1	"---"	
34698	37	1973	9	19.9	10	0	66.2	"---"	
